freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,WORLD,PER,N4-7,NR,NO	: 	4431884 	5215737 	4997882 	4819473 	5263627 	5249648 	: 	: 	4797435 	6716880 	6375979 
A,WORLD,PER,N4-7,NR,PL	11504656 	11886545 	13151118 b	14238962 	15167101 	15953464 	17432621 	18713563 	13118323 	16135366 	19693325 	20383034 
A,WORLD,PER,N4-7,NR,PT	2167162 	2249110 	2150983 	2477370 	2349809 	2847478 	2963494 	3628527 	2261715 	2816543 	3509306 	3796089 
A,WORLD,PER,N4-7,NR,RO	5227104 	5479909 	5245684 	4878023 	5120946 	5122590 	5754217 	6601892 	3880980 	5684338 	6125149 	6926714 
A,WORLD,PER,N4-7,NR,RS	: 	: 	: 	: 	: 	: 	536562 	: 	: 	: 	: 	: 
A,WORLD,PER,N4-7,NR,SE	: 	: 	7539727 	7959403 	7939024 	14716081 	13097698 	13155505 	9427205 	11060314 	16018921 	: 
A,WORLD,PER,N4-7,NR,SI	1043744 	1030059 	966955 	1056108 	1108530 	1016206 	1199083 	1137503 	689483 	1217972 	1607527 	1834501 
A,WORLD,PER,N4-7,NR,SK	2418166 	1754265 b	1642042 	1961224 	2248936 	2767652 	3300584 	3907446 	1271435 	1770274 	2767998 	3229962 
A,WORLD,PER,N4-7,NR,UK	38369790 	38348341 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N8-14,NR,AL	: 	: 	: 	: 	: 	328186 	: 	417670 	257046 	: 	: 	: 
A,WORLD,PER,N8-14,NR,AT	1965232 	1969787 	1964254 	1979828 	2066480 	2223165 	2052858 	2195246 	1060565 	1833577 	2741916 	2863421 
A,WORLD,PER,N8-14,NR,BE	2154397 	2464060 	2637766 	2295687 	3213441 	2585603 b	2867347 	3180858 	1486886 	1994396 	3153842 	3266305 
A,WORLD,PER,N8-14,NR,BG	302229 b	325008 	303978 	253211 	297639 	424622 	384307 	373937 	228680 	137012 	268388 	331069 
A,WORLD,PER,N8-14,NR,CH	2692909 	2796982 	3016991 	3096901 	3418191 	3586403 	3560957 	3234262 	2227319 	2284327 	3285469 	: 
A,WORLD,PER,N8-14,NR,CY	217326 b	212275 	266111 	183906 	207124 	179993 	218393 	230654 	83980 	101916 	168465 	272123 
A,WORLD,PER,N8-14,NR,CZ	2939732 	3068358 	2641479 	2512347 	2899464 	3182896 	2840835 	2876148 	1938342 	2319324 	2518394 	2486642 
A,WORLD,PER,N8-14,NR,DE	31468141 	31234001 	33017947 	33453971 	34564763 	34391135 	38703051 	33567183 	17799819 	23323877 	30501461 	35296327 
A,WORLD,PER,N8-14,NR,DK	1638441 	1676570 b	1717306 	1855399 	1538824 	1501843 	1385375 	2594459 	1292849 	1069571 	1399672 	1413697 
A,WORLD,PER,N8-14,NR,EA20	93450367 	93974720 	95979351 	92975173 	96909681 	97634287 	104316629 	99528840 	59451075 	72288264 	94038267 	98789704 
A,WORLD,PER,N8-14,NR,EE	211397 	177067 	206729 	227045 	197116 	233914 	367634 	258133 	96054 	127153 	198505 	247855 
A,WORLD,PER,N8-14,NR,EL	820385 	978439 	1003977 	903592 	1011621 	926379 	1110196 	998821 	855083 	936501 	1256311 	1245935 
A,WORLD,PER,N8-14,NR,ES	8545666 	8186757 	8033251 	8775195 b	9819168 	10198811 	10300966 	10553149 	5558322 	7351223 	9911500 	10429270 
A,WORLD,PER,N8-14,NR,EU27_2020	110198014 e	113567732 e	112341745 	109184726 	113491545 	117517607 	123335468 	120551984 	72329519 	86948476 	113373420 	119422220 e
A,WORLD,PER,N8-14,NR,FI	1545703 b	1577584 	1615325 	1629463 	1660934 	1672633 	1890392 	2529136 	1887445 	1752838 	2872566 	1904053 
A,WORLD,PER,N8-14,NR,FR	27610181 	29037810 	29031398 	25584004 	25201356 	25717663 	26030920 	25162533 	20063876 	21125030 	24149087 	24018370 
A,WORLD,PER,N8-14,NR,HR	928409 	876099 	680231 	644953 	503464 	567998 	572587 	603793 	378973 	444486 	565946 	597763 
A,WORLD,PER,N8-14,NR,HU	1283134 	1083796 	1144333 	1083310 	1032129 	1075578 	1295578 	1274139 	559462 	715158 	948462 	1097549 
A,WORLD,PER,N8-14,NR,IE	1322414 	1249614 	1327551 	1598371 	1454631 	1429890 	1786231 	1654214 	435274 	474322 	1607542 	1979738 
A,WORLD,PER,N8-14,NR,IT	7081748 	6486932 	7064883 b	5955613 	7418778 	7622912 	8163685 	7969053 	4330515 	5397695 	6739981 	5921232 
A,WORLD,PER,N8-14,NR,LT	479749 	425432 	463219 	437097 	360587 	393077 	407713 	402256 	148641 	186791 	324942 	338239 
A,WORLD,PER,N8-14,NR,LU	257337 	245308 	262191 	278893 	285709 	378773 	395400 	362608 	239037 	345381 	507260 	474370 
A,WORLD,PER,N8-14,NR,LV	263332 	217495 	314441 	256775 	209389 	233234 	241673 	284576 	97034 u	147330 	215373 	306000 
A,WORLD,PER,N8-14,NR,ME	: 	: 	: 	: 	121241 	128447 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N8-14,NR,MK	: 	: 	: 	: 	: 	: 	: 	78468 	18362 	71084 	: 	: 
A,WORLD,PER,N8-14,NR,MT	47666 	49311 	43039 b	50343 	42984 	49481 	61776 	61026 	15114 	31016 	52669 	61167 
A,WORLD,PER,N8-14,NR,NL	6113004 b	5849770 	5882996 	5975004 	6059415 	6164247 	6360317 	6444228 	3263398 	4572339 	6337944 	6520006 
A,WORLD,PER,N8-14,NR,NO	: 	2090582 	2364461 	2294786 	2164240 	2261611 	1962386 	: 	: 	1452742 	2433255 	2094535 
A,WORLD,PER,N8-14,NR,PL	6758312 	9827202 	7013875 b	6933026 	7342456 	7577033 	7655021 	8124528 	5266735 	5989443 	7325944 	7774956 
A,WORLD,PER,N8-14,NR,PT	1084779 	1426831 	1129101 	1314451 	1230971 	1345766 	1308913 	1509462 	1135203 	1265081 	1504398 	1456824 
A,WORLD,PER,N8-14,NR,RO	1121892 	962228 	927925 	801175 	853448 	719820 	757086 	778979 	361969 	610540 	723190 	1001971 
A,WORLD,PER,N8-14,NR,RS	: 	: 	: 	: 	: 	: 	179514 	: 	: 	: 	: 	: 
A,WORLD,PER,N8-14,NR,SE	: 	: 	2613500 	2771084 	2617905 	5401529 	4700635 	5000953 	3230407 	3819163 	6151103 	: 
A,WORLD,PER,N8-14,NR,SI	412309 	415129 	394549 	475786 	492446 	474857 	499130 	483486 	263623 	471375 	544544 	635258 
A,WORLD,PER,N8-14,NR,SK	921193 	895018 b	640391 	955197 	909303 	844755 	977450 	1078425 	252234 	405938 	684016 	955448 
A,WORLD,PER,N8-14,NR,UK	15856981 	16333109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,AT	: 	: 	: u	: 	: 	: u	: u	: 	: u	: 	: u	: u
A,WORLD,PER,N92-365,NR,BE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 
A,WORLD,PER,N92-365,NR,CY	15705 bu	9582 u	: u	19213 u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,CZ	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,DK	: u	: u	: 	84915 u	: u	: 	: 	: u	: u	: 	: u	: 
A,WORLD,PER,N92-365,NR,EA20	404904 	527881 	405217 	386458 	426011 	459501 	263781 	309671 	556890 	239997 	732073 	374371 
A,WORLD,PER,N92-365,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u
A,WORLD,PER,N92-365,NR,EL	: u	39930 	33437 	35408 	23624 u	34641 	55129 	29102 	39817 	60921 	53704 	38951 
A,WORLD,PER,N92-365,NR,ES	112742 	226596 	182543 	82033 bu	: u	39740 u	: 	: u	146029 	: u	: u	: u
A,WORLD,PER,N92-365,NR,EU27_2020	533908 e	607771 e	503836 	520718 	536487 	625558 	339058 	396186 	601790 	316042 	778148 	406831 e
A,WORLD,PER,N92-365,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,FR	85966 u	122692 u	97408 u	108657 u	105583 u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,HR	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 
A,WORLD,PER,N92-365,NR,HU	6354 	5881 	6425 u	2678 u	3397 u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 
A,WORLD,PER,N92-365,NR,IT	: u	: u	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 
A,WORLD,PER,N92-365,NR,LT	4426 	: u	: u	: u	: u	: 	: u	: 	: u	: 	: 	: 
A,WORLD,PER,N92-365,NR,LU	: 	: 	: 	: 	: 	: u	: 	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 
A,WORLD,PER,N92-365,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,MT	: u	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,NL	: 	: 	: 	: 	: 	: u	: u	: u	: u	: 	: 	: 
A,WORLD,PER,N92-365,NR,NO	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u
A,WORLD,PER,N92-365,NR,PL	: u	: u	53178 b	27069 	24444 	42138 	71568 	67495 	33555 	75752 	35511 	29733 u
A,WORLD,PER,N92-365,NR,PT	: 	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u
A,WORLD,PER,N92-365,NR,RO	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,SE	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,SI	: 	: 	: 	: u	: u	: u	: 	: u	: 	: 	: 	: 
A,WORLD,PER,N92-365,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: u	: 
A,WORLD,PER,N92-365,NR,UK	307538 	328679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE1,NR,AL	: 	: 	: 	: 	: 	4093342 	: 	5088307 	3170057 	: 	: 	: 
A,WORLD,PER,N_GE1,NR,AT	18001628 	18239891 	18340796 	17907562 	19682970 	19600944 	20262208 	21207526 	12653530 	16143182 	25024565 	27011515 
A,WORLD,PER,N_GE1,NR,BE	10158987 	12211145 	12067008 	12872666 	14617157 	13951289 b	15499574 	16840325 	8722366 	12036481 	16934367 	17915979 
A,WORLD,PER,N_GE1,NR,BG	3423764 b	3742658 	3578596 	2914114 	3419777 	5267997 	4888958 	4738598 	2411954 	3061759 	4140706 	4625663 
A,WORLD,PER,N_GE1,NR,CH	16890799 	18442005 	17838543 	18820168 	18955034 	20653678 	20405245 	18493170 	12910825 	13439533 	17694674 	: 
A,WORLD,PER,N_GE1,NR,CY	2283614 b	2172985 	2270230 	2197131 	2379840 	2514958 	2742619 	2876725 	2073038 	2249002 	2730615 	2969329 
A,WORLD,PER,N_GE1,NR,CZ	31406312 	29608213 	31442035 	28731506 	31607474 	34413101 	33174826 	33484994 	22635926 	25415885 	32086388 	27098050 
A,WORLD,PER,N_GE1,NR,DE	199765991 	207226639 	197188861 	210083293 	213495421 	202296144 	225708302 	219584535 	126363886 	156531167 	191695483 	216368017 
A,WORLD,PER,N_GE1,NR,DK	26443296 	29281207 b	30211808 	30118473 	27320116 	23658365 	15262792 	26018826 	19504887 	14854001 	16276151 	16080571 
A,WORLD,PER,N_GE1,NR,EA20	751628067 	745688895 	734721105 	732621214 	752516977 	772848362 	813689128 	806574823 	495987079 	632076467 	765257251 	816155487 
A,WORLD,PER,N_GE1,NR,EE	2513880 	2449846 	3285966 	3293653 	3743081 	3830927 	5520344 	4376654 	2366437 	2499215 	3337308 	4099544 
A,WORLD,PER,N_GE1,NR,EL	6778200 	5162644 	5971715 	5452536 	5192322 	5917301 	6318386 	5781321 	4603998 	5053178 	6652808 	6678092 
A,WORLD,PER,N_GE1,NR,ES	124268339 	121547454 	118949657 	129381060 b	136718002 	144731444 	146661580 	145713398 	76102977 	109029569 	131651380 	138318957 
A,WORLD,PER,N_GE1,NR,EU27_2020	925601849 e	920854978 e	912193104 	911695636 	936620258 	974851942 	1005882648 	1014172264 	652081790 	804399985 	976628947 	1032804824 e
A,WORLD,PER,N_GE1,NR,FI	33897695 b	33551261 	32270880 	32981505 	33206047 	33997694 	33093970 	33082843 	23336399 	29246905 	29755346 	27496056 
A,WORLD,PER,N_GE1,NR,FR	203184738 	203602292 	205903787 	183110642 	179613679 	196173554 	196114914 	193354601 	147988211 	181771179 	206169571 	217636261 
A,WORLD,PER,N_GE1,NR,HR	7284473 	7709380 	6649823 	5653498 	3757674 	4057749 	4331636 	5125886 	2787061 	3553325 	4042206 	5006498 
A,WORLD,PER,N_GE1,NR,HU	17558336 	15303319 	16560041 	17283948 	17389453 	17913939 	18559360 	19051406 	9690202 	10832887 	15297544 	16198655 
A,WORLD,PER,N_GE1,NR,IE	11116378 	11132809 	11372091 	11720060 	12406347 	13379728 	14620524 	15689226 	7648824 	6127487 	16961759 	17630155 
A,WORLD,PER,N_GE1,NR,IT	55155456 	46424986 	46881229 b	43875348 	50828763 	50794932 	59337852 	54538932 	29769407 	33442757 	43568101 	41088808 
A,WORLD,PER,N_GE1,NR,LT	3591817 	3697248 	3740470 	3796313 	3757500 	3788279 	4067849 	4299140 	2637489 	3342817 	4637125 	5084292 
A,WORLD,PER,N_GE1,NR,LU	1354875 	1404240 	1540940 	1471638 	1411381 	1975826 	2068951 	2071537 	1388693 	1784687 	2663071 	2831225 
A,WORLD,PER,N_GE1,NR,LV	4752603 	3980389 	4369740 	3972359 	4071859 	3969184 	3722889 	3728515 	1710120 	2789931 	3939978 	4329881 
A,WORLD,PER,N_GE1,NR,ME	: 	: 	: 	: 	1374144 	1270386 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	534230 	288966 	461664 	: 	: 
A,WORLD,PER,N_GE1,NR,MT	437605 	457866 	485803 b	517739 	637075 	688388 	752720 	785453 	500528 	599243 	865837 	1087320 
A,WORLD,PER,N_GE1,NR,NL	44231312 b	41109704 	40200462 	39309747 	40251419 	41545466 	41009898 	42583347 	26617535 	41330407 	41989800 	44135885 
A,WORLD,PER,N_GE1,NR,NO	: 	15919247 	19137212 	17879796 	17453107 	18374095 	22236771 	: 	: 	20231575 	25104032 	24074584 
A,WORLD,PER,N_GE1,NR,PL	45393594 	47381735 	46601121 b	48700497 	52548595 	55176857 	57605263 	60624660 	42760021 	50799165 	60469189 	62464709 
A,WORLD,PER,N_GE1,NR,PT	12827024 	13658478 	13203235 	14171255 	14375075 	16025008 	16539484 	18576455 	11468879 	13656709 	17464959 	18408222 
A,WORLD,PER,N_GE1,NR,RO	16410642 	17177613 	16855253 	16070931 	16768435 	17270735 	17831849 	18751902 	11409029 	16956911 	17879468 	20977578 
A,WORLD,PER,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	1548475 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE1,NR,SE	: 	: 	32223146 	35254954 	35049431 	48302587 	44870473 	44927054 	47682692 	50402910 	65222248 	: 
A,WORLD,PER,N_GE1,NR,SI	4054317 	4216638 	4044835 	3869157 	4055686 	4288161 	4575093 	4305022 	2252926 	4962591 	5412733 	7063397 
A,WORLD,PER,N_GE1,NR,SK	5969134 	5733000 b	5983576 	6984050 	8315679 	9321385 	10740338 	12053384 	4994776 	5926636 	9760240 	10996056 
A,WORLD,PER,N_GE1,NR,UK	136157487 	135898066 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,NR,AL	: 	: 	: 	: 	: 	1403529 	: 	1988007 	1184714 	: 	: 	: 
A,WORLD,PER,N_GE4,NR,AT	9406262 	9201677 	8781517 	8722921 	9582841 	9615054 	9614109 	9883667 	5013080 	7366478 	11060697 	12595746 
A,WORLD,PER,N_GE4,NR,BE	6512385 	7916016 	7746327 	7603997 	9174698 	8278090 b	9292785 	10132456 	5019067 	6682016 	10139785 	10560850 
A,WORLD,PER,N_GE4,NR,BG	1347231 b	1702929 	1532800 	1358871 	1673758 	2352700 	2269449 	2186699 	1144064 	1325836 	1974871 	2272269 
A,WORLD,PER,N_GE4,NR,CH	9761174 	10005088 	10200668 	10400613 	11179228 	12055915 	11987905 	10793517 	7220380 	7555836 	10633610 	: 
A,WORLD,PER,N_GE4,NR,CY	1051122 b	1121540 	1159140 	957565 	1082291 	1112588 	1157833 	1210050 	539894 	586116 	1123241 	1374372 
A,WORLD,PER,N_GE4,NR,CZ	11726904 	11281952 	11733061 	11290363 	12629643 	13022708 	12873664 	13514706 	9275387 	10426056 	13313170 	12503240 
A,WORLD,PER,N_GE4,NR,DE	100981271 	104975409 	103159264 	105194733 	109296731 	108307676 	124260670 	117661312 	61521129 	76852294 	109393255 	121533095 
A,WORLD,PER,N_GE4,NR,DK	7573143 	7710422 b	8101036 	7904095 	7411909 	7839728 	7676198 	10925602 	6691235 	5304240 	6499608 	6642820 
A,WORLD,PER,N_GE4,NR,EA20	336937916 	339310737 	334480107 	325958033 	336973274 	344456272 	371398878 	366147673 	217493111 	271948688 	353544539 	375461431 
A,WORLD,PER,N_GE4,NR,EE	700595 	668052 	752679 	777821 	750531 	812155 	1189846 	1062320 	469376 	586081 	807956 	1032521 
A,WORLD,PER,N_GE4,NR,EL	4028945 	3737582 	4277788 	3872789 	3759235 	4347179 	4638057 	4323327 	3388469 	3768137 	4875641 	5064424 
A,WORLD,PER,N_GE4,NR,ES	37815133 	36933418 	35862958 	38013087 b	40867817 	42173922 	43653521 	44450192 	23736927 	33739503 	42561715 	46287507 
A,WORLD,PER,N_GE4,NR,EU27_2020	402020850 e	406669090 e	401906190 	393806595 	407939849 	429168798 	455732440 	457414301 	276299056 	339568213 	442240965 	468203527 e
A,WORLD,PER,N_GE4,NR,FI	8877013 b	8749880 	8810039 	8939302 	9021970 	9041654 	9683781 	10238428 	7895828 	8959267 	10807669 	9623946 
A,WORLD,PER,N_GE4,NR,FR	97235511 	98948441 	100347449 	89329740 	87750211 	90845193 	92474320 	88738945 	68205709 	79080106 	90139145 	91920200 
A,WORLD,PER,N_GE4,NR,HR	3202089 	3519186 	2759732 	2874750 	1798542 	2066163 	2139810 	2377089 	1329481 	1801662 	1996329 	2387583 
A,WORLD,PER,N_GE4,NR,HU	5736017 	5341910 	5526540 	5741856 	5688460 	5870300 	6602528 	6876001 	3166078 	3676760 	5356219 	6214711 
A,WORLD,PER,N_GE4,NR,IE	4686048 	4665614 	4581775 	4734582 	5178276 	5366808 	5532362 	6264201 	2391500 	2249957 	6276033 	6780222 
A,WORLD,PER,N_GE4,NR,IT	28869134 	26427292 	24746615 b	22482744 	25404215 	26734243 	30330608 	29834849 	16373646 	20805137 	25355158 	24297563 
A,WORLD,PER,N_GE4,NR,LT	1353776 	1476015 	1450743 	1456607 	1480332 	1537751 	1687802 	1736008 	722018 	847094 	1555990 	1714654 
A,WORLD,PER,N_GE4,NR,LU	839895 	864663 	917353 	907097 	946184 	1257502 	1280379 	1227260 	830766 	1111832 	1697906 	1699794 
A,WORLD,PER,N_GE4,NR,LV	980405 	880535 	1225735 	929266 	847947 	884203 	919002 	1047143 	439106 	618371 	962476 	1223706 
A,WORLD,PER,N_GE4,NR,ME	: 	: 	: 	: 	650798 	564228 	: 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	351790 	119437 	266647 	: 	: 
A,WORLD,PER,N_GE4,NR,MT	225130 	234405 	262836 b	284129 	305566 	375318 	432315 	451804 	169506 	242635 	443547 	553880 
A,WORLD,PER,N_GE4,NR,NL	21097116 b	20121536 	19765233 	19688996 	20499659 	21408473 	21816612 	22623834 	12694006 	17732955 	22778447 	23798359 
A,WORLD,PER,N_GE4,NR,NO	: 	7314873 	8674217 	8165309 	7950392 	8525153 	8248829 	: 	: 	7131867 	10267438 	9608572 
A,WORLD,PER,N_GE4,NR,PL	20138812 	22926714 	22550668 b	23628502 	25269378 	26497134 	27929270 	29773064 	20168638 	24138076 	29920495 	30894988 
A,WORLD,PER,N_GE4,NR,PT	3865369 	4583479 	3910111 	4374940 	4116601 	4859827 	4930208 	5830899 	4076046 	4821518 	5635108 	5932309 
A,WORLD,PER,N_GE4,NR,RO	6705909 	6776513 	6523442 	5924906 	6170965 	6123453 	6694756 	7611376 	4368132 	6475235 	6985446 	8062760 
A,WORLD,PER,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	824608 	: 	: 	: 	: 	: 
A,WORLD,PER,N_GE4,NR,SE	: 	: 	11458535 	11999969 	12122463 	23006504 	20287697 	20379181 	13992412 	16273323 	24646616 	: 
A,WORLD,PER,N_GE4,NR,SI	1563876 	1539812 	1464992 	1643712 	1732994 	1594365 	1821005 	1737851 	1031194 	1795024 	2290052 	2625973 
A,WORLD,PER,N_GE4,NR,SK	3646841 	2746186 b	2497822 	3169254 	3376634 	3838109 	4543852 	5316037 	1646365 	2302506 	3644388 	4454726 
A,WORLD,PER,N_GE4,NR,UK	62996457 	63652480 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,AL	: 	: 	: 	: 	: 	1871367 	: 	2079257 	1052754 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,AT	2343964 	2267534 	2853844 	2459718 	2807252 	2830347 	3523210 	3886914 	3175050 	3541351 	4973995 	4601141 
A,WORLD,PER_VFR,N1-3,NR,BE	237512 	572402 	617094 	790887 	871959 	935863 b	1016302 	1144421 	693874 	909612 	1077195 	1319832 
A,WORLD,PER_VFR,N1-3,NR,BG	1073089 b	1037683 	974203 	663441 	835511 	1473598 	1250370 	1027017 	512495 	699086 	796165 	821547 
A,WORLD,PER_VFR,N1-3,NR,CH	1893889 	2952233 	2144196 	2868424 	2107184 	3054063 	2707934 	2206463 	1736063 	1532870 	1908072 	: 
A,WORLD,PER_VFR,N1-3,NR,CY	151504 b	138365 	192058 	252462 	241331 	232405 	152507 	194943 	200368 	127083 	235924 	217351 
A,WORLD,PER_VFR,N1-3,NR,CZ	8685297 	9217598 	10192491 	9414961 	9615569 	10791493 	9442106 	9083355 	6157992 	6737009 	8662718 	6360904 
A,WORLD,PER_VFR,N1-3,NR,DE	55221824 	54601075 	53384209 	59067680 	57219756 	51850168 	50517066 	50200347 	40198862 	50441324 	39522422 	44990873 
A,WORLD,PER_VFR,N1-3,NR,DK	13670201 	14712902 b	14818101 	14439449 	13277826 	6336580 	3908764 	6997259 	5841796 	4209895 	4450854 	4320326 
A,WORLD,PER_VFR,N1-3,NR,EA20	205293618 	202695499 	198991866 	205049628 	205373008 	207030728 	201305752 	198311356 	137458875 	179731427 	176438804 	188999713 
A,WORLD,PER_VFR,N1-3,NR,EE	919408 	868146 	1429735 	1239608 	1463100 	1344373 	1827534 	1314385 	653287 	571342 	743370 	963072 
A,WORLD,PER_VFR,N1-3,NR,EL	884082 	328541 	556876 	470797 	415917 	452601 	437655 	386477 	275817 	319741 	456673 	367266 
A,WORLD,PER_VFR,N1-3,NR,ES	31719445 	33076817 	30667120 	42286896 b	44227562 	44297014 	43489673 	40994670 	23907046 	33581248 	35923243 	36478888 
A,WORLD,PER_VFR,N1-3,NR,EU27_2020	261308630 e	256841239 e	260983717 	266328121 	265688787 	269518290 	259390012 	259695896 	186348605 	233105466 	238639430 	250992340 e
A,WORLD,PER_VFR,N1-3,NR,FI	12438989 b	11844782 	11404964 	11466404 	11503557 	11885869 	10696660 	11234269 	6105683 	9524444 	7817650 	6943465 
A,WORLD,PER_VFR,N1-3,NR,FR	67497174 	66331714 	65484690 	57787452 	56299375 	60992052 	56812786 	57102761 	43591762 	57690973 	60108406 	66179508 
A,WORLD,PER_VFR,N1-3,NR,HR	1630937 	1655837 	1779460 	1072786 	746150 	614350 	752648 	1032223 	653896 	658443 	782128 	972037 
A,WORLD,PER_VFR,N1-3,NR,HU	6592164 	5599230 	6208075 	6306431 	5921078 	5674380 	5908805 	5721934 	2724985 	3359387 	3854828 	3819847 
A,WORLD,PER_VFR,N1-3,NR,IE	2216405 	2341273 	2362889 	2266908 	2509797 	2533151 	3104411 	3164326 	1718138 	1291040 	3814547 	4196375 
A,WORLD,PER_VFR,N1-3,NR,IT	8331160 	8054362 	8103213 b	6381568 	7499565 	7248702 	7959644 	6562200 	3627732 	3345321 	4616318 	3610825 
A,WORLD,PER_VFR,N1-3,NR,LT	1132699 	1073225 	1149335 	1071643 	998389 	985443 	971379 	1007327 	668456 	807518 	986707 	1154386 
A,WORLD,PER_VFR,N1-3,NR,LU	222968 	237594 	208465 	171170 	134608 	248878 	302793 	308594 	274684 	338460 	374574 	438144 
A,WORLD,PER_VFR,N1-3,NR,LV	1965902 	1732732 	1712835 	1619864 	1657694 	1742287 	1386326 	1587451 	575888 	809533 	1443743 	1537949 
A,WORLD,PER_VFR,N1-3,NR,ME	: 	: 	: 	: 	327949 	294099 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	46293 	39417 	44410 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,MT	21831 	27336 	16957 b	16704 	27253 	20409 	18693 	24804 	52810 	51407 	43839 	75632 
A,WORLD,PER_VFR,N1-3,NR,NL	11726971 b	10217130 	9297395 	8703207 	8007704 	9673537 	8736957 	8274068 	6109370 	8627601 	4184016 	4439603 
A,WORLD,PER_VFR,N1-3,NR,NO	: 	2298579 	3076643 	2728141 	2724796 	2856088 	3923827 	: 	: 	3206509 	4232007 	4296671 
A,WORLD,PER_VFR,N1-3,NR,PL	11279226 	9193211 	15605730 b	16204303 	16895292 	17603177 	17870067 	18536131 	13842144 	16580966 	18049118 	18057659 
A,WORLD,PER_VFR,N1-3,NR,PT	5173503 	5203012 	5413276 	5539863 	5874222 	6149262 	6262308 	6306715 	3353173 	4212808 	5626106 	6023288 
A,WORLD,PER_VFR,N1-3,NR,RO	7154584 	6975815 	6885592 	6500121 	6602333 	6931217 	6491748 	6300556 	4327593 	5852175 	5853263 	6825068 
A,WORLD,PER_VFR,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	302696 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N1-3,NR,SE	: 	: 	7307658 	7749787 	7168171 	13677117 	13212399 	13718286 	15482725 	15935521 	20533680 	: 
A,WORLD,PER_VFR,N1-3,NR,SI	706038 	883532 	645916 	529847 	608501 	836038 	524828 	615685 	143449 	1174940 	1164111 	1981165 
A,WORLD,PER_VFR,N1-3,NR,SK	751302 	1240088 b	1711535 	1854161 	2259317 	2157977 	2812370 	2968776 	1479531 	1707239 	2543837 	2508912 
A,WORLD,PER_VFR,N1-3,NR,UK	32961693 	32555572 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,WORLD,PER_VFR,N15-28,NR,AL	: 	: 	: 	: 	: 	87365 	: 	92139 	: u	: 	: 	: 
